Date,PNL,STD_A,STD_B,STD_C,STD_D,STD_E,STD_F,STD_G,STD_Sum,STD_Total,STD_Diff,Open_Vol,Perc_Change_Vol,Perc_Change_Price,Volume,Open_Int,Range,High_Diff,High_Vol,High_PC_Price,High_PC_Vol
2022-03-16,-12234.0,55689.63995834735,17347.03297860872,992.8847711030472,917.7926516884482,408.3772739516371,4993.797072489723,49700.69209468971,130050.21680087864,86201.26371723821,43848.95308364043,63.62,6.71,1.56,743445.0,1828830.0,3.299999999999997,0,1,1,1
2022-03-15,294480.0,62430.63828358524,17042.55145492897,962.8975624643382,1928.256996260274,298.23050709157724,11065.13285368551,70282.6531735206,164010.3608315365,101974.64394716638,62035.71688437012,65.42,2.75,1.97,1088880.0,1850794.0,3.5,0,1,1,1
2022-03-14,425065.0,73765.10952919086,18529.15400763994,906.3956480884234,56.767895570786656,1259.722293728414,7704.637485207861,58386.0350763101,160607.82193573637,89055.22992509509,71552.59201064128,68.57,3.81,3.77,881671.0,1860422.0,4.429999999999993,0,1,1,1
2022-03-11,405759.0,58334.1124903742,16447.769117668613,732.7175553275346,1740.095090653807,2746.6930777931816,3727.047230307072,53328.752230229016,137057.1867923534,77371.46142925131,59685.72536310209,67.34,0.99,3.56,920851.0,1875698.0,4.069999999999993,0,1,1,0
2022-03-10,1081052.0,51276.90133128372,16854.368855598736,727.1522563895154,414.2616210718985,693.8252495429984,5510.153880100881,49733.25085266797,125209.9140466557,74868.7141385371,50341.19990811859,73.25,8.07,1.5,1277248.0,1880554.0,4.609999999999999,0,1,1,1
2022-03-09,703439.0,88430.34620168297,13283.832695749848,601.3048082193673,529.6830436448338,4846.734988119649,5735.370591858587,34309.68362473606,147736.95595401133,103608.38609310742,44128.56986090391,75.82,3.39,9.57,1593511.0,1872172.0,14.86999999999999,0,1,1,1
2022-03-08,67553.0,86780.57339401664,14700.01063233136,240.53595574391613,3227.2367847745336,10442.10159660228,8483.55711587366,34583.22371315697,158457.23919249937,102532.22023225164,55925.01896024773,78.91,3.92,1.27,1407925.0,1896974.0,6.030000000000001,0,1,0,1
2022-03-07,1251707.0,85665.65114084125,12126.09408020516,231.4986135488625,444.8339301469285,2965.272407676849,12023.303038151467,72441.36727156755,185898.0204821381,123560.54931197608,62337.47117016201,77.29,2.1,0.86,1344395.0,1895097.0,9.400000000000006,0,1,0,0
2022-03-04,15701.0,77694.4808271221,12312.908353311575,231.17327132007392,0.0,23771.762497195294,2063.9278316321283,66009.07436087029,182083.32714145147,120430.75319283849,61652.57394861299,64.37,20.07,7.03,1252438.0,1929152.0,5.680000000000007,0,1,1,1
2022-03-03,849524.0,60585.69840075536,10174.128295313074,302.89394793159363,1184.301223476371,16185.946366241264,1887.9834726039985,72347.71824817423,162668.6699544959,105776.89344173958,56891.77651275633,61.53,4.62,0.78,1389977.0,1943641.0,3.269999999999996,0,1,0,1
2022-03-02,215097.0,74328.94748760143,11221.68260307624,237.89095730886172,106.16895046788706,20570.977831148462,14832.443737260344,85092.42823785503,206390.53980471828,127948.23795382034,78442.30185089794,61.43,0.16,4.67,1735408.0,1978789.0,3.6500000000000057,0,1,1,0
2022-03-01,-608414.0,88576.09172190074,11406.218175320992,796.9708434063605,1733.212415719251,22864.86169064901,5079.64838948391,55523.12394910485,185980.1271855851,113569.04361049502,72411.08357509007,52.5,17.01,1.43,2143563.0,2028476.0,1.9799999999999898,0,1,1,1
2022-02-28,-257196.0,85752.21628754107,9661.44060851742,1102.5237776130457,248.2893242104076,20772.537636857403,1264.6558456005137,52580.02260775734,171381.68608809722,117417.2634580854,53964.42263001182,49.73,6.06,0.82,1236288.0,2093222.0,3.789999999999992,0,1,0,1
2022-02-25,-211036.0,118149.85261405846,21789.639073320428,5173.298087490075,482.8285666118664,14232.25256761,3485.1950899350963,53990.416630421765,217303.48262944768,154865.02570698335,62438.456922464335,49.04,0.94,0.84,1133019.0,2091498.0,2.9099999999999966,0,1,0,0
2022-02-24,524055.0,61188.91739065859,11059.001799938616,1385.3339397783263,699.4435832759058,24695.22485607631,1120.6292328471634,59669.76835978896,159818.31916236388,76775.06628590875,83043.25287645514,50.51,2.91,1.76,2110625.0,2080268.0,6.900000000000006,0,1,1,1
2022-02-23,-36970.0,74979.02856351434,21042.236629955627,510.2162107959163,286.2064063506119,24328.07784339793,2297.790513728191,67059.98891326264,190503.5450810053,118804.75957856528,71698.78550244,50.11,0.8,0.97,946527.0,2057934.0,2.010000000000005,0,1,0,0
2022-02-22,189555.0,68388.46258376574,8131.632426191259,1047.7736901298333,1277.4425440708094,22023.87898593585,5119.704906141858,84103.55275611638,190092.4478923517,118240.70013820915,71851.74775414253,53.39,3.65,1.61,1525754.0,2055493.0,3.760000000000005,0,1,1,1
2022-02-18,46109.0,54311.09487899898,9605.031819723396,2897.4030365717053,655.9707591213458,24265.80907402685,998.3823342507952,115528.83882061888,208262.53072331197,140890.2909117614,67372.23981155056,53.14,2.13,0.89,1239922.0,2066654.0,2.299999999999997,0,1,0,0
2022-02-17,5971.0,72993.54173925467,11653.38153345502,1544.993861472039,738.2451516802722,24425.54530209199,1088.233684148777,121676.47426390927,234120.41553601203,155987.70785270387,78132.70768330817,49.38,7.61,0.74,1152390.0,2085729.0,1.7199999999999989,0,1,0,1
2022-02-16,-296704.0,158318.3728727727,10888.922967863627,4962.531542919326,857.9716067848964,24146.15208339194,2102.3544591556456,135956.69101818718,337232.9965510753,264752.9320724588,72480.06447861652,48.36,2.11,1.1,1426368.0,2103984.0,2.1699999999999875,0,0,0,0
2022-02-15,-145532.0,70404.27528001748,10487.927899933304,8153.348063802587,497.14453799615575,21442.76751180876,5071.587027655389,150321.4128837218,266378.4632049355,190563.7908069493,75814.67239798617,48.83,0.96,3.13,1218978.0,2122758.0,2.969999999999999,0,1,1,0
2022-02-14,106689.0,75311.54130920961,10720.934178465815,4143.349714306666,1928.7458954859117,21624.613099624363,2279.5238920706706,206015.0155010452,322023.7235902082,256852.75037940184,65170.973210806376,50.67,2.93,0.64,1164910.0,2134061.0,1.6199999999999903,0,1,0,1
2022-02-11,-606624.0,127852.02335128162,11328.979011496836,2330.601084661849,5727.786212361403,20358.20114756418,1774.9966849081588,243616.21658622372,412988.8040784978,304303.2756035764,108685.52847492142,43.81,8.29,1.56,1562551.0,2155738.0,2.530000000000001,1,0,1,1
2022-02-10,10269.0,160707.2766296124,13539.537500602904,2011.8034256454412,2358.973581986794,20987.953938600494,4347.842279037071,278867.6693316579,482821.056687143,335587.00743777654,147234.04924936645,39.4,11.19,0.01,1234357.0,2175221.0,1.3700000000000045,1,0,0,1
2022-02-09,-315914.0,167374.62605060346,18153.07809325898,4753.819912937898,5547.85191489239,16638.230757954952,3853.379702675021,280065.61550778185,496386.6019401045,356735.19976493024,139651.40217517427,41.26,4.51,1.4,1178074.0,2170631.0,1.8499999999999943,1,0,0,1
2022-02-08,218259.0,101338.22124343252,12171.11774554635,5038.896828499992,1551.1291648452748,18328.877234857457,1661.6569074396125,271927.98259434087,412017.8817189621,315952.6155151727,96065.26620378939,43.34,4.8,1.38,1022924.0,2170681.0,1.7999999999999972,0,0,0,1
2022-02-07,53881.0,98127.7083826412,12144.200813427222,12793.606302491216,1283.7574955998869,22504.472791767017,11726.52649869584,246538.6437999159,405118.9160845383,278798.2840128134,126320.63207172486,47.17,1.23,0.27,1186802.0,2162827.0,1.0900000000000034,1,0,0,0
2022-02-04,-64011.0,101008.64754193864,14439.21522228412,10435.11928660886,12736.148865684145,24443.47552107441,11318.512200393005,280059.603222605,454440.7218605882,300306.6714980058,154134.05036258238,42.15,4.1,1.04,989988.0,2156755.0,1.2199999999999989,1,0,0,1
2022-02-03,-203301.0,113211.57326967212,17623.05980948844,5864.091357454527,4978.671247051571,12024.339263550855,1283.3359464087807,322616.0659603083,477601.13685393456,339101.10099493206,138500.0358590025,41.86,0.69,1.5,1130410.0,2139943.0,2.1099999999999994,1,0,1,0
2022-02-02,1839.0,96407.16855683854,15770.92724537728,8847.063432676594,1707.9180654103643,14606.875188788164,1801.835544243016,334832.2052032469,473973.99323658086,361200.67147129256,112773.3217652883,41.31,1.33,0.59,1056781.0,2118240.0,1.3400000000000034,1,0,0,0
2022-02-01,-211803.0,102864.0341497182,15330.51141124972,12592.778758778844,332.3764405652597,20601.849193899976,1839.702530376761,354430.3003988991,507991.5528834879,368606.82711453614,139384.72576895176,42.35,2.46,0.05,831835.0,2093735.0,1.5,1,0,0,0
2022-01-31,-482083.0,105369.7574277591,49890.778639832766,4885.509699796353,3690.645338384403,11620.787448280164,3596.113570839309,335276.3488170999,514329.940941992,370621.8813591452,143708.05958284676,47.74,11.29,0.62,804958.0,2100097.0,1.0,1,0,0,1
2022-01-28,-360531.0,92022.87009143102,40695.68722046109,9653.72951846346,181.84948223624727,23091.9864052682,6998.745338936171,316469.89340617176,489114.761462968,337643.23317244364,151471.52829052438,46.9,1.79,0.18,893657.0,2096885.0,1.5499999999999972,1,0,0,0
2022-01-27,130800.0,87403.04424807441,17366.524760312437,964.2816339244936,911.3333763072148,19952.349615937408,1014.8991518646448,303440.40778107155,431052.8405674922,295399.21500422014,135653.62556327204,45.67,2.69,0.72,886633.0,2108660.0,1.4299999999999926,1,0,0,1
2022-01-26,-111595.0,92762.14104422482,34586.98494761574,7748.096132492301,1408.4186076300427,24983.070910033297,6088.93714880977,301003.7753337277,468581.42412453366,319438.5338308773,149142.89029365638,47.63,4.12,1.19,1020425.0,2114988.0,1.6399999999999864,1,0,0,1
2022-01-25,-68838.0,125185.9475272938,16503.857698274798,5910.026426274415,295.25038590334384,20225.49887169553,3759.597991072438,287401.5356468287,459281.714547343,306310.359396052,152971.355151291,47.84,0.44,1.49,1121055.0,2095994.0,1.4000000000000057,1,0,1,0
2022-01-24,-201673.0,129515.16887301709,18197.524923646368,14017.707455139498,3589.801541958847,23595.257085416582,8437.059672935757,282118.1852444952,479470.70479660935,309516.0633818006,169954.64141480875,50.82,12.38,1.5,932587.0,2070565.0,2.9099999999999966,1,1,1,1
2022-01-21,-661131.0,138022.55646948254,16974.208954180605,5174.722831283101,2051.848257446148,21580.70884267131,6032.090702565831,260237.35538052663,450073.49143815617,320731.65927331086,129341.83216484531,41.15,3.45,0.49,998698.0,2062309.0,1.9399999999999977,1,0,0,1
2022-01-20,-446087.0,126346.21419394508,27481.762842658016,10860.604245123272,1454.421605484367,24504.81194422266,9207.760100032783,255672.29881891533,455527.8737503815,293677.2603174283,161850.6134329532,42.75,3.74,0.93,1153254.0,2064666.0,1.8599999999999994,1,0,0,1
2022-01-19,-199012.0,163687.3919333431,16512.687820360654,6555.180083229894,6308.060203287061,24017.02113669617,8203.517598888951,240938.29574762736,466222.1545234332,272546.0309954383,193676.1235279949,42.28,1.11,0.53,1180380.0,2050310.0,1.0600000000000023,1,0,0,0
2022-01-18,-56103.0,154150.55660987034,17671.037727026353,9588.404405280611,1405.1561901765588,24950.497078497137,3393.423126201328,257519.14166395896,468678.2168010113,299600.5218205166,169077.69498049468,47.82,2.67,1.44,1154023.0,2059564.0,1.9300000000000068,1,0,1,0
2022-01-14,-62194.0,125800.22521900215,21866.793940165648,6565.424960730808,1011.980313513874,23000.78243927194,10849.96718639058,261877.1051930392,450972.2792521142,307140.7491161509,143831.5301359633,37.11,10.97,1.25,1180596.0,2046200.0,1.4000000000000057,1,0,0,1
2022-01-13,-303991.0,168758.32311864063,17985.34555803233,6350.647759627663,9541.88936842469,21433.80760121683,4750.316375458317,272112.7865709512,500933.1163523516,319873.62697756005,181059.48937479156,34.39,7.91,0.06,1026047.0,2014573.0,0.9099999999999966,1,0,0,1
2022-01-12,-306965.0,198358.01520036347,16809.302165928126,3865.5800392209535,1766.9062905420628,23953.632696925317,7135.464734831273,283112.9695731857,535001.870700997,396592.16277763137,138409.70792336558,34.31,0.23,0.66,1218186.0,1987415.0,1.1199999999999903,1,0,0,0
2022-01-11,23073.0,129411.13339233832,16428.69875774369,4009.337397001873,3936.7160384745775,13734.54711044211,4492.783872974073,284293.07221847784,456306.2887874525,338756.40175197524,117549.88703547727,37.65,8.87,2.7,1171497.0,1966615.0,1.710000000000008,1,0,1,1
2022-01-10,-156041.0,164328.6172593677,22076.09431384124,6067.86256325504,5291.5550446562365,24220.95424474934,3106.6347529155632,268239.41437126626,493331.1325500513,362672.5178580319,130658.61469201942,42.67,1.76,0.82,894661.0,1931291.0,1.2999999999999972,1,0,0,0
2022-01-07,-9212.0,159006.3897255158,16439.713255418694,5539.028233730702,6858.9439539101095,17327.079776112423,3708.3039368441,246039.06688080548,454918.5257623373,336305.01098139107,118613.51478094625,36.86,0.38,0.36,979709.0,1918425.0,1.029999999999987,1,0,0,0
2022-01-06,-155963.0,133102.04304431102,19114.299087426425,4241.599254577813,4516.749838711996,18645.72073752638,3701.8699646126815,201477.47460111065,384799.7565282769,258774.80517891372,126024.95134936317,44.49,17.15,0.78,1170432.0,1913391.0,1.9899999999999949,1,0,0,1
2022-01-05,-130371.0,93783.32649470952,16130.048691972155,2284.7539604954327,2403.311995958925,24296.427785973363,3608.884890686432,191750.6461660955,334257.3999858913,222386.0494501062,111871.35053578511,39.48,12.69,0.06,989697.0,1901975.0,1.2199999999999989,1,0,0,1
2022-01-04,35314.0,92013.49015440574,19061.987666721478,3007.8154890562887,1289.283921018383,23963.530509818804,3569.6350069980936,194111.36526394825,337017.10801196704,242245.46322473892,94771.64478722811,37.57,5.08,1.38,852063.0,1887131.0,1.3700000000000045,0,0,0,1
2022-01-03,19799.0,85371.37803399259,16700.33861394231,1354.2864667768686,2241.1508155159645,16992.46478211484,4240.613610273939,194725.32172359657,321625.5540462131,230868.531206575,90757.02283963811,42.62,11.85,1.83,612605.0,1886114.0,1.8000000000000114,0,0,1,1
